"subject" "activity"
"3566" 17 "walkingdownstairs"
"3567" 17 "walkingdownstairs"
"3568" 17 "walkingdownstairs"
"3569" 17 "walkingdownstairs"
"3570" 17 "walkingdownstairs"
"3571" 17 "walkingdownstairs"
"3572" 17 "walkingdownstairs"
"3573" 17 "walkingdownstairs"
"3574" 17 "walkingupstairs"
"3575" 17 "walkingupstairs"
"3576" 17 "walkingupstairs"
"3577" 17 "walkingupstairs"
"3578" 17 "walkingupstairs"
"3579" 17 "walkingupstairs"
"3580" 17 "walkingupstairs"
"3581" 17 "walkingupstairs"
"3582" 17 "walkingupstairs"
"3583" 17 "walkingupstairs"
"3584" 17 "walkingupstairs"
"3585" 17 "walkingupstairs"
"3586" 17 "walkingupstairs"
"3587" 17 "walkingupstairs"
"3588" 17 "walkingupstairs"
"3589" 17 "walkingupstairs"
"3590" 17 "walkingupstairs"
"3591" 17 "walkingupstairs"
"3592" 17 "walkingupstairs"
"3593" 17 "walkingupstairs"
"3594" 17 "walkingupstairs"
"3595" 17 "walkingupstairs"
"3596" 17 "walkingupstairs"
"3597" 17 "walkingupstairs"
"3598" 17 "walkingdownstairs"
"3599" 17 "walkingdownstairs"
"3600" 17 "walkingdownstairs"
"3601" 17 "walkingdownstairs"
"3602" 17 "walkingdownstairs"
"3603" 17 "walkingdownstairs"
"3604" 17 "walkingdownstairs"
"3605" 17 "walkingdownstairs"
"3606" 19 "standing"
"3607" 19 "standing"
"3608" 19 "standing"
"3609" 19 "standing"
"3610" 19 "standing"
"3611" 19 "standing"
"3612" 19 "standing"
"3613" 19 "standing"
"3614" 19 "standing"
"3615" 19 "standing"
"3616" 19 "standing"
"3617" 19 "standing"
"3618" 19 "standing"
"3619" 19 "standing"
"3620" 19 "standing"
"3621" 19 "standing"
"3622" 19 "standing"
"3623" 19 "standing"
"3624" 19 "standing"
"3625" 19 "standing"
"3626" 19 "standing"
"3627" 19 "standing"
"3628" 19 "standing"
"3629" 19 "standing"
"3630" 19 "standing"
"3631" 19 "standing"
"3632" 19 "standing"
"3633" 19 "standing"
"3634" 19 "standing"
"3635" 19 "standing"
"3636" 19 "standing"
"3637" 19 "standing"
"3638" 19 "standing"
"3639" 19 "standing"
"3640" 19 "standing"
"3641" 19 "standing"
"3642" 19 "standing"
"3643" 19 "standing"
"3644" 19 "standing"
"3645" 19 "standing"
"3646" 19 "standing"
"3647" 19 "sitting"
"3648" 19 "sitting"
"3649" 19 "sitting"
"3650" 19 "sitting"
"3651" 19 "sitting"
"3652" 19 "sitting"
"3653" 19 "sitting"
"3654" 19 "sitting"
"3655" 19 "sitting"
"3656" 19 "sitting"
"3657" 19 "sitting"
"3658" 19 "sitting"
"3659" 19 "sitting"
"3660" 19 "sitting"
"3661" 19 "sitting"
"3662" 19 "sitting"
"3663" 19 "sitting"
"3664" 19 "sitting"
"3665" 19 "sitting"
"3666" 19 "sitting"
"3667" 19 "sitting"
"3668" 19 "sitting"
"3669" 19 "sitting"
"3670" 19 "sitting"
"3671" 19 "sitting"
"3672" 19 "sitting"
"3673" 19 "sitting"
"3674" 19 "sitting"
"3675" 19 "sitting"
"3676" 19 "sitting"
"3677" 19 "sitting"
"3678" 19 "sitting"
"3679" 19 "sitting"
"3680" 19 "sitting"
"3681" 19 "sitting"
"3682" 19 "sitting"
"3683" 19 "sitting"
"3684" 19 "laying"
"3685" 19 "laying"
"3686" 19 "laying"
"3687" 19 "laying"
"3688" 19 "laying"
"3689" 19 "laying"
"3690" 19 "laying"
"3691" 19 "laying"
"3692" 19 "laying"
"3693" 19 "laying"
"3694" 19 "laying"
"3695" 19 "laying"
"3696" 19 "laying"
"3697" 19 "laying"
"3698" 19 "laying"
"3699" 19 "laying"
"3700" 19 "laying"
"3701" 19 "laying"
"3702" 19 "laying"
"3703" 19 "laying"
"3704" 19 "laying"
"3705" 19 "laying"
"3706" 19 "laying"
"3707" 19 "laying"
"3708" 19 "laying"
"3709" 19 "laying"
"3710" 19 "laying"
"3711" 19 "laying"
"3712" 19 "laying"
"3713" 19 "laying"
"3714" 19 "laying"
"3715" 19 "laying"
"3716" 19 "laying"
"3717" 19 "laying"
"3718" 19 "laying"
"3719" 19 "laying"
"3720" 19 "laying"
"3721" 19 "laying"
"3722" 19 "laying"
"3723" 19 "laying"
"3724" 19 "laying"
"3725" 19 "walking"
"3726" 19 "walking"
"3727" 19 "walking"
"3728" 19 "walking"
"3729" 19 "walking"
"3730" 19 "walking"
"3731" 19 "walking"
"3732" 19 "walking"
"3733" 19 "walking"
"3734" 19 "walking"
"3735" 19 "walking"
"3736" 19 "walking"
"3737" 19 "walking"
"3738" 19 "walking"
"3739" 19 "walking"
"3740" 19 "walking"
"3741" 19 "walking"
"3742" 19 "walking"
"3743" 19 "walking"
"3744" 19 "walking"
"3745" 19 "walking"
"3746" 19 "walking"
"3747" 19 "walking"
"3748" 19 "walking"
"3749" 19 "walking"
"3750" 19 "walking"
"3751" 19 "walking"
"3752" 19 "walkingdownstairs"
"3753" 19 "walkingdownstairs"
"3754" 19 "walkingdownstairs"
"3755" 19 "walkingdownstairs"
"3756" 19 "walkingdownstairs"
"3757" 19 "walkingdownstairs"
"3758" 19 "walkingdownstairs"
"3759" 19 "walkingdownstairs"
"3760" 19 "walkingdownstairs"
"3761" 19 "walkingdownstairs"
"3762" 19 "walkingdownstairs"
"3763" 19 "walkingdownstairs"
"3764" 19 "walkingdownstairs"
"3765" 19 "walkingdownstairs"
"3766" 19 "walkingupstairs"
"3767" 19 "walkingupstairs"
"3768" 19 "walkingupstairs"
"3769" 19 "walkingupstairs"
"3770" 19 "walkingupstairs"
"3771" 19 "walkingupstairs"
"3772" 19 "walkingupstairs"
"3773" 19 "walkingupstairs"
"3774" 19 "walkingupstairs"
"3775" 19 "walkingupstairs"
"3776" 19 "walkingupstairs"
"3777" 19 "walkingupstairs"
"3778" 19 "walkingupstairs"
"3779" 19 "walkingupstairs"
"3780" 19 "walkingdownstairs"
"3781" 19 "walkingdownstairs"
"3782" 19 "walkingdownstairs"
"3783" 19 "walkingdownstairs"
"3784" 19 "walkingdownstairs"
"3785" 19 "walkingdownstairs"
"3786" 19 "walkingdownstairs"
"3787" 19 "walkingupstairs"
"3788" 19 "walkingupstairs"
"3789" 19 "walkingupstairs"
"3790" 19 "walkingupstairs"
"3791" 19 "walkingupstairs"
"3792" 19 "walkingupstairs"
"3793" 19 "walkingupstairs"
"3794" 19 "standing"
"3795" 19 "standing"
"3796" 19 "standing"
"3797" 19 "standing"
"3798" 19 "standing"
"3799" 19 "standing"
"3800" 19 "standing"
"3801" 19 "standing"
"3802" 19 "standing"
"3803" 19 "standing"
"3804" 19 "standing"
"3805" 19 "standing"
"3806" 19 "standing"
"3807" 19 "standing"
"3808" 19 "standing"
"3809" 19 "standing"
"3810" 19 "standing"
"3811" 19 "standing"
"3812" 19 "standing"
"3813" 19 "standing"
"3814" 19 "standing"
"3815" 19 "standing"
"3816" 19 "standing"
"3817" 19 "standing"
"3818" 19 "standing"
"3819" 19 "standing"
"3820" 19 "standing"
"3821" 19 "standing"
"3822" 19 "standing"
"3823" 19 "standing"
"3824" 19 "standing"
"3825" 19 "standing"
"3826" 19 "sitting"
"3827" 19 "sitting"
"3828" 19 "sitting"
"3829" 19 "sitting"
"3830" 19 "sitting"
"3831" 19 "sitting"
"3832" 19 "sitting"
"3833" 19 "sitting"
"3834" 19 "sitting"
"3835" 19 "sitting"
"3836" 19 "sitting"
"3837" 19 "sitting"
"3838" 19 "sitting"
"3839" 19 "sitting"
"3840" 19 "sitting"
"3841" 19 "sitting"
"3842" 19 "sitting"
"3843" 19 "sitting"
"3844" 19 "sitting"
"3845" 19 "sitting"
"3846" 19 "sitting"
"3847" 19 "sitting"
"3848" 19 "sitting"
"3849" 19 "sitting"
"3850" 19 "sitting"
"3851" 19 "sitting"
"3852" 19 "sitting"
"3853" 19 "sitting"
"3854" 19 "sitting"
"3855" 19 "sitting"
"3856" 19 "sitting"
"3857" 19 "sitting"
"3858" 19 "sitting"
"3859" 19 "sitting"
"3860" 19 "sitting"
"3861" 19 "sitting"
"3862" 19 "laying"
"3863" 19 "laying"
"3864" 19 "laying"
"3865" 19 "laying"
"3866" 19 "laying"
"3867" 19 "laying"
"3868" 19 "laying"
"3869" 19 "laying"
"3870" 19 "laying"
"3871" 19 "laying"
"3872" 19 "laying"
"3873" 19 "laying"
"3874" 19 "laying"
"3875" 19 "laying"
"3876" 19 "laying"
"3877" 19 "laying"
"3878" 19 "laying"
"3879" 19 "laying"
"3880" 19 "laying"
"3881" 19 "laying"
"3882" 19 "laying"
"3883" 19 "laying"
"3884" 19 "laying"
"3885" 19 "laying"
"3886" 19 "laying"
"3887" 19 "laying"
"3888" 19 "laying"
"3889" 19 "laying"
"3890" 19 "laying"
"3891" 19 "laying"
"3892" 19 "laying"
"3893" 19 "laying"
"3894" 19 "laying"
"3895" 19 "laying"
"3896" 19 "laying"
"3897" 19 "laying"
"3898" 19 "laying"
"3899" 19 "laying"
"3900" 19 "laying"
"3901" 19 "laying"
"3902" 19 "laying"
"3903" 19 "laying"
"3904" 19 "walking"
"3905" 19 "walking"
"3906" 19 "walking"
"3907" 19 "walking"
"3908" 19 "walking"
"3909" 19 "walking"
"3910" 19 "walking"
"3911" 19 "walking"
"3912" 19 "walking"
"3913" 19 "walking"
"3914" 19 "walking"
"3915" 19 "walking"
"3916" 19 "walking"
"3917" 19 "walking"
"3918" 19 "walking"
"3919" 19 "walking"
"3920" 19 "walking"
"3921" 19 "walking"
"3922" 19 "walking"
"3923" 19 "walking"
"3924" 19 "walking"
"3925" 19 "walking"
"3926" 19 "walking"
"3927" 19 "walking"
"3928" 19 "walking"
"3929" 19 "walkingdownstairs"
"3930" 19 "walkingdownstairs"
"3931" 19 "walkingdownstairs"
"3932" 19 "walkingdownstairs"
"3933" 19 "walkingdownstairs"
"3934" 19 "walkingdownstairs"
"3935" 19 "walkingdownstairs"
"3936" 19 "walkingdownstairs"
"3937" 19 "walkingdownstairs"
"3938" 19 "walkingdownstairs"
"3939" 19 "walkingdownstairs"
"3940" 19 "walkingdownstairs"
"3941" 19 "walkingupstairs"
"3942" 19 "walkingupstairs"
"3943" 19 "walkingupstairs"
"3944" 19 "walkingupstairs"
"3945" 19 "walkingupstairs"
"3946" 19 "walkingupstairs"
"3947" 19 "walkingupstairs"
"3948" 19 "walkingupstairs"
"3949" 19 "walkingupstairs"
"3950" 19 "walkingupstairs"
"3951" 19 "walkingupstairs"
"3952" 19 "walkingupstairs"
"3953" 19 "walkingupstairs"
"3954" 19 "walkingdownstairs"
"3955" 19 "walkingdownstairs"
"3956" 19 "walkingdownstairs"
"3957" 19 "walkingdownstairs"
"3958" 19 "walkingdownstairs"
"3959" 19 "walkingdownstairs"
"3960" 19 "walkingupstairs"
"3961" 19 "walkingupstairs"
"3962" 19 "walkingupstairs"
"3963" 19 "walkingupstairs"
"3964" 19 "walkingupstairs"
"3965" 19 "walkingupstairs"
"3966" 21 "standing"
"3967" 21 "standing"
"3968" 21 "standing"
"3969" 21 "standing"
"3970" 21 "standing"
"3971" 21 "standing"
"3972" 21 "standing"
"3973" 21 "standing"
"3974" 21 "standing"
"3975" 21 "standing"
"3976" 21 "standing"
"3977" 21 "standing"
"3978" 21 "standing"
"3979" 21 "standing"
"3980" 21 "standing"
"3981" 21 "standing"
"3982" 21 "standing"
"3983" 21 "standing"
"3984" 21 "standing"
"3985" 21 "standing"
"3986" 21 "standing"
"3987" 21 "standing"
"3988" 21 "standing"
"3989" 21 "standing"
"3990" 21 "standing"
"3991" 21 "standing"
"3992" 21 "standing"
"3993" 21 "standing"
"3994" 21 "standing"
"3995" 21 "standing"
"3996" 21 "standing"
"3997" 21 "standing"
"3998" 21 "standing"
"3999" 21 "standing"
"4000" 21 "standing"
"4001" 21 "standing"
"4002" 21 "standing"
"4003" 21 "standing"
"4004" 21 "standing"
"4005" 21 "standing"
"4006" 21 "standing"
"4007" 21 "standing"
"4008" 21 "standing"
"4009" 21 "standing"
"4010" 21 "standing"
"4011" 21 "sitting"
"4012" 21 "sitting"
"4013" 21 "sitting"
"4014" 21 "sitting"
"4015" 21 "sitting"
"4016" 21 "sitting"
"4017" 21 "sitting"
"4018" 21 "sitting"
"4019" 21 "sitting"
"4020" 21 "sitting"
"4021" 21 "sitting"
"4022" 21 "sitting"
"4023" 21 "sitting"
"4024" 21 "sitting"
"4025" 21 "sitting"
"4026" 21 "sitting"
"4027" 21 "sitting"
"4028" 21 "sitting"
"4029" 21 "sitting"
"4030" 21 "sitting"
"4031" 21 "sitting"
"4032" 21 "sitting"
"4033" 21 "sitting"
"4034" 21 "sitting"
"4035" 21 "sitting"
"4036" 21 "sitting"
"4037" 21 "sitting"
"4038" 21 "sitting"
"4039" 21 "sitting"
"4040" 21 "sitting"
"4041" 21 "sitting"
"4042" 21 "sitting"
"4043" 21 "sitting"
"4044" 21 "sitting"
"4045" 21 "sitting"
"4046" 21 "sitting"
"4047" 21 "sitting"
"4048" 21 "sitting"
"4049" 21 "sitting"
"4050" 21 "sitting"
"4051" 21 "sitting"
"4052" 21 "sitting"
"4053" 21 "sitting"
"4054" 21 "sitting"
"4055" 21 "sitting"
"4056" 21 "sitting"
"4057" 21 "sitting"
"4058" 21 "laying"
"4059" 21 "laying"
"4060" 21 "laying"
"4061" 21 "laying"
"4062" 21 "laying"
"4063" 21 "laying"
"4064" 21 "laying"
"4065" 21 "laying"
"4066" 21 "laying"
"4067" 21 "laying"
"4068" 21 "laying"
"4069" 21 "laying"
"4070" 21 "laying"
"4071" 21 "laying"
"4072" 21 "laying"
"4073" 21 "laying"
"4074" 21 "laying"
"4075" 21 "laying"
"4076" 21 "laying"
"4077" 21 "laying"
"4078" 21 "laying"
"4079" 21 "laying"
"4080" 21 "laying"
"4081" 21 "laying"
"4082" 21 "laying"
"4083" 21 "laying"
"4084" 21 "laying"
"4085" 21 "laying"
"4086" 21 "laying"
"4087" 21 "laying"
"4088" 21 "laying"
"4089" 21 "laying"
"4090" 21 "laying"
"4091" 21 "laying"
"4092" 21 "laying"
"4093" 21 "laying"
"4094" 21 "laying"
"4095" 21 "laying"
"4096" 21 "laying"
"4097" 21 "laying"
"4098" 21 "laying"
"4099" 21 "laying"
"4100" 21 "laying"
"4101" 21 "laying"
"4102" 21 "walking"
"4103" 21 "walking"
"4104" 21 "walking"
"4105" 21 "walking"
"4106" 21 "walking"
"4107" 21 "walking"
"4108" 21 "walking"
"4109" 21 "walking"
"4110" 21 "walking"
"4111" 21 "walking"
"4112" 21 "walking"
"4113" 21 "walking"
"4114" 21 "walking"
"4115" 21 "walking"
"4116" 21 "walking"
"4117" 21 "walking"
"4118" 21 "walking"
"4119" 21 "walking"
"4120" 21 "walking"
"4121" 21 "walking"
"4122" 21 "walking"
"4123" 21 "walking"
"4124" 21 "walking"
"4125" 21 "walking"
"4126" 21 "walking"
"4127" 21 "walking"
"4128" 21 "walking"
"4129" 21 "walkingdownstairs"
"4130" 21 "walkingdownstairs"
"4131" 21 "walkingdownstairs"
"4132" 21 "walkingdownstairs"
"4133" 21 "walkingdownstairs"
"4134" 21 "walkingdownstairs"
"4135" 21 "walkingdownstairs"
"4136" 21 "walkingdownstairs"
"4137" 21 "walkingdownstairs"
"4138" 21 "walkingdownstairs"
"4139" 21 "walkingdownstairs"
"4140" 21 "walkingdownstairs"
"4141" 21 "walkingdownstairs"
"4142" 21 "walkingdownstairs"
"4143" 21 "walkingdownstairs"
"4144" 21 "walkingupstairs"
"4145" 21 "walkingupstairs"
"4146" 21 "walkingupstairs"
"4147" 21 "walkingupstairs"
"4148" 21 "walkingupstairs"
"4149" 21 "walkingupstairs"
"4150" 21 "walkingupstairs"
"4151" 21 "walkingupstairs"
"4152" 21 "walkingupstairs"
"4153" 21 "walkingupstairs"
"4154" 21 "walkingupstairs"
"4155" 21 "walkingupstairs"
"4156" 21 "walkingupstairs"
"4157" 21 "walkingupstairs"
"4158" 21 "walkingupstairs"
"4159" 21 "walkingupstairs"
"4160" 21 "walkingupstairs"
"4161" 21 "walkingdownstairs"
"4162" 21 "walkingdownstairs"
"4163" 21 "walkingdownstairs"
"4164" 21 "walkingdownstairs"
"4165" 21 "walkingdownstairs"
"4166" 21 "walkingdownstairs"
"4167" 21 "walkingdownstairs"
"4168" 21 "walkingdownstairs"
"4169" 21 "walkingupstairs"
"4170" 21 "walkingupstairs"
"4171" 21 "walkingupstairs"
"4172" 21 "walkingupstairs"
"4173" 21 "walkingupstairs"
"4174" 21 "walkingupstairs"
"4175" 21 "walkingupstairs"
"4176" 21 "walkingupstairs"
"4177" 21 "standing"
"4178" 21 "standing"
"4179" 21 "standing"
"4180" 21 "standing"
"4181" 21 "standing"
"4182" 21 "standing"
"4183" 21 "standing"
"4184" 21 "standing"
"4185" 21 "standing"
"4186" 21 "standing"
"4187" 21 "standing"
"4188" 21 "standing"
"4189" 21 "standing"
"4190" 21 "standing"
"4191" 21 "standing"
"4192" 21 "standing"
"4193" 21 "standing"
"4194" 21 "standing"
"4195" 21 "standing"
"4196" 21 "standing"
"4197" 21 "standing"
"4198" 21 "standing"
"4199" 21 "standing"
"4200" 21 "standing"
"4201" 21 "standing"
"4202" 21 "standing"
"4203" 21 "standing"
"4204" 21 "standing"
"4205" 21 "standing"
"4206" 21 "standing"
"4207" 21 "standing"
"4208" 21 "standing"
"4209" 21 "standing"
"4210" 21 "standing"
"4211" 21 "standing"
"4212" 21 "standing"
"4213" 21 "standing"
"4214" 21 "standing"
"4215" 21 "standing"
"4216" 21 "standing"
"4217" 21 "standing"
"4218" 21 "standing"
"4219" 21 "standing"
"4220" 21 "standing"
"4221" 21 "sitting"
"4222" 21 "sitting"
"4223" 21 "sitting"
"4224" 21 "sitting"
"4225" 21 "sitting"
"4226" 21 "sitting"
"4227" 21 "sitting"
"4228" 21 "sitting"
"4229" 21 "sitting"
"4230" 21 "sitting"
"4231" 21 "sitting"
"4232" 21 "sitting"
"4233" 21 "sitting"
"4234" 21 "sitting"
"4235" 21 "sitting"
"4236" 21 "sitting"
"4237" 21 "sitting"
"4238" 21 "sitting"
"4239" 21 "sitting"
"4240" 21 "sitting"
"4241" 21 "sitting"
"4242" 21 "sitting"
"4243" 21 "sitting"
"4244" 21 "sitting"
"4245" 21 "sitting"
"4246" 21 "sitting"
"4247" 21 "sitting"
"4248" 21 "sitting"
"4249" 21 "sitting"
"4250" 21 "sitting"
"4251" 21 "sitting"
"4252" 21 "sitting"
"4253" 21 "sitting"
"4254" 21 "sitting"
"4255" 21 "sitting"
"4256" 21 "sitting"
"4257" 21 "sitting"
"4258" 21 "sitting"
"4259" 21 "laying"
"4260" 21 "laying"
"4261" 21 "laying"
"4262" 21 "laying"
"4263" 21 "laying"
"4264" 21 "laying"
"4265" 21 "laying"
"4266" 21 "laying"
"4267" 21 "laying"
"4268" 21 "laying"
"4269" 21 "laying"
"4270" 21 "laying"
"4271" 21 "laying"
"4272" 21 "laying"
"4273" 21 "laying"
"4274" 21 "laying"
"4275" 21 "laying"
"4276" 21 "laying"
"4277" 21 "laying"
"4278" 21 "laying"
"4279" 21 "laying"
"4280" 21 "laying"
"4281" 21 "laying"
"4282" 21 "laying"
"4283" 21 "laying"
"4284" 21 "laying"
"4285" 21 "laying"
"4286" 21 "laying"
"4287" 21 "laying"
"4288" 21 "laying"
"4289" 21 "laying"
"4290" 21 "laying"
"4291" 21 "laying"
"4292" 21 "laying"
"4293" 21 "laying"
"4294" 21 "laying"
"4295" 21 "laying"
"4296" 21 "laying"
"4297" 21 "laying"
"4298" 21 "laying"
"4299" 21 "laying"
"4300" 21 "laying"
"4301" 21 "laying"
"4302" 21 "laying"
"4303" 21 "laying"
"4304" 21 "laying"
"4305" 21 "walking"
"4306" 21 "walking"
"4307" 21 "walking"
"4308" 21 "walking"
"4309" 21 "walking"
"4310" 21 "walking"
"4311" 21 "walking"
"4312" 21 "walking"
"4313" 21 "walking"
"4314" 21 "walking"
"4315" 21 "walking"
"4316" 21 "walking"
"4317" 21 "walking"
"4318" 21 "walking"
"4319" 21 "walking"
"4320" 21 "walking"
"4321" 21 "walking"
"4322" 21 "walking"
"4323" 21 "walking"
"4324" 21 "walking"
"4325" 21 "walking"
"4326" 21 "walking"
"4327" 21 "walking"
"4328" 21 "walking"
"4329" 21 "walking"
"4330" 21 "walkingdownstairs"
"4331" 21 "walkingdownstairs"
"4332" 21 "walkingdownstairs"
"4333" 21 "walkingdownstairs"
"4334" 21 "walkingdownstairs"
"4335" 21 "walkingdownstairs"
"4336" 21 "walkingdownstairs"
"4337" 21 "walkingdownstairs"
"4338" 21 "walkingdownstairs"
"4339" 21 "walkingdownstairs"
"4340" 21 "walkingdownstairs"
"4341" 21 "walkingdownstairs"
"4342" 21 "walkingdownstairs"
"4343" 21 "walkingdownstairs"
"4344" 21 "walkingdownstairs"
"4345" 21 "walkingupstairs"
"4346" 21 "walkingupstairs"
"4347" 21 "walkingupstairs"
"4348" 21 "walkingupstairs"
"4349" 21 "walkingupstairs"
"4350" 21 "walkingupstairs"
"4351" 21 "walkingupstairs"
"4352" 21 "walkingupstairs"
"4353" 21 "walkingupstairs"
"4354" 21 "walkingupstairs"
"4355" 21 "walkingupstairs"
"4356" 21 "walkingupstairs"
"4357" 21 "walkingupstairs"
"4358" 21 "walkingupstairs"
"4359" 21 "walkingupstairs"
"4360" 21 "walkingdownstairs"
"4361" 21 "walkingdownstairs"
"4362" 21 "walkingdownstairs"
"4363" 21 "walkingdownstairs"
"4364" 21 "walkingdownstairs"
"4365" 21 "walkingdownstairs"
"4366" 21 "walkingdownstairs"
"4367" 21 "walkingupstairs"
"4368" 21 "walkingupstairs"
"4369" 21 "walkingupstairs"
"4370" 21 "walkingupstairs"
"4371" 21 "walkingupstairs"
"4372" 21 "walkingupstairs"
"4373" 21 "walkingupstairs"
"4374" 22 "standing"
"4375" 22 "standing"
"4376" 22 "standing"
"4377" 22 "standing"
"4378" 22 "standing"
"4379" 22 "standing"
"4380" 22 "standing"
"4381" 22 "standing"
"4382" 22 "standing"
"4383" 22 "standing"
"4384" 22 "standing"
"4385" 22 "standing"
"4386" 22 "standing"
"4387" 22 "standing"
"4388" 22 "standing"
"4389" 22 "standing"
"4390" 22 "standing"
"4391" 22 "standing"
"4392" 22 "standing"
"4393" 22 "standing"
"4394" 22 "standing"
"4395" 22 "standing"
"4396" 22 "standing"
"4397" 22 "standing"
"4398" 22 "standing"
"4399" 22 "standing"
"4400" 22 "standing"
"4401" 22 "standing"
"4402" 22 "standing"
"4403" 22 "standing"
"4404" 22 "sitting"
"4405" 22 "sitting"
"4406" 22 "sitting"
"4407" 22 "sitting"
"4408" 22 "sitting"
"4409" 22 "sitting"
"4410" 22 "sitting"
"4411" 22 "sitting"
"4412" 22 "sitting"
"4413" 22 "sitting"
"4414" 22 "sitting"
"4415" 22 "sitting"
"4416" 22 "sitting"
"4417" 22 "sitting"
"4418" 22 "sitting"
"4419" 22 "sitting"
"4420" 22 "sitting"
"4421" 22 "sitting"
"4422" 22 "sitting"
"4423" 22 "sitting"
"4424" 22 "sitting"
"4425" 22 "sitting"
"4426" 22 "sitting"
"4427" 22 "sitting"
"4428" 22 "sitting"
"4429" 22 "sitting"
"4430" 22 "sitting"
"4431" 22 "sitting"
"4432" 22 "sitting"
"4433" 22 "sitting"
"4434" 22 "sitting"
"4435" 22 "sitting"
"4436" 22 "laying"
"4437" 22 "laying"
"4438" 22 "laying"
"4439" 22 "laying"
"4440" 22 "laying"
"4441" 22 "laying"
"4442" 22 "laying"
"4443" 22 "laying"
"4444" 22 "laying"
"4445" 22 "laying"
"4446" 22 "laying"
"4447" 22 "laying"
"4448" 22 "laying"
"4449" 22 "laying"
"4450" 22 "laying"
"4451" 22 "laying"
"4452" 22 "laying"
"4453" 22 "laying"
"4454" 22 "laying"
"4455" 22 "laying"
"4456" 22 "laying"
"4457" 22 "laying"
"4458" 22 "laying"
"4459" 22 "laying"
"4460" 22 "laying"
"4461" 22 "laying"
"4462" 22 "laying"
"4463" 22 "laying"
"4464" 22 "laying"
"4465" 22 "laying"
"4466" 22 "laying"
"4467" 22 "laying"
"4468" 22 "laying"
"4469" 22 "laying"
"4470" 22 "laying"
"4471" 22 "laying"
"4472" 22 "laying"
"4473" 22 "walking"
"4474" 22 "walking"
"4475" 22 "walking"
"4476" 22 "walking"
"4477" 22 "walking"
"4478" 22 "walking"
"4479" 22 "walking"
"4480" 22 "walking"
"4481" 22 "walking"
"4482" 22 "walking"
"4483" 22 "walking"
"4484" 22 "walking"
"4485" 22 "walking"
"4486" 22 "walking"
"4487" 22 "walking"
"4488" 22 "walking"
"4489" 22 "walking"
"4490" 22 "walking"
"4491" 22 "walking"
"4492" 22 "walking"
"4493" 22 "walking"
"4494" 22 "walking"
"4495" 22 "walking"
"4496" 22 "walkingdownstairs"
"4497" 22 "walkingdownstairs"
"4498" 22 "walkingdownstairs"
"4499" 22 "walkingdownstairs"
"4500" 22 "walkingdownstairs"
"4501" 22 "walkingdownstairs"
"4502" 22 "walkingdownstairs"
"4503" 22 "walkingdownstairs"
"4504" 22 "walkingdownstairs"
"4505" 22 "walkingdownstairs"
"4506" 22 "walkingdownstairs"
"4507" 22 "walkingdownstairs"
"4508" 22 "walkingupstairs"
"4509" 22 "walkingupstairs"
"4510" 22 "walkingupstairs"
"4511" 22 "walkingupstairs"
"4512" 22 "walkingupstairs"
"4513" 22 "walkingupstairs"
"4514" 22 "walkingupstairs"
"4515" 22 "walkingupstairs"
"4516" 22 "walkingupstairs"
"4517" 22 "walkingupstairs"
"4518" 22 "walkingupstairs"
"4519" 22 "walkingupstairs"
"4520" 22 "walkingupstairs"
"4521" 22 "walkingupstairs"
"4522" 22 "walkingdownstairs"
"4523" 22 "walkingdownstairs"
"4524" 22 "walkingdownstairs"
"4525" 22 "walkingdownstairs"
"4526" 22 "walkingdownstairs"
"4527" 22 "walkingdownstairs"
"4528" 22 "walkingupstairs"
"4529" 22 "walkingupstairs"
"4530" 22 "walkingupstairs"
"4531" 22 "walkingupstairs"
"4532" 22 "walkingupstairs"
"4533" 22 "walkingupstairs"
"4534" 22 "walkingupstairs"
"4535" 22 "standing"
"4536" 22 "standing"
"4537" 22 "standing"
"4538" 22 "standing"
"4539" 22 "standing"
"4540" 22 "standing"
"4541" 22 "standing"
"4542" 22 "standing"
"4543" 22 "standing"
"4544" 22 "standing"
"4545" 22 "standing"
"4546" 22 "standing"
"4547" 22 "standing"
"4548" 22 "standing"
"4549" 22 "standing"
"4550" 22 "standing"
"4551" 22 "standing"
"4552" 22 "standing"
"4553" 22 "standing"
"4554" 22 "standing"
"4555" 22 "standing"
"4556" 22 "standing"
